날짜,종목코드,종목명,기준봉종가
2025-05-26,034020,두산에너빌리티,40000
2025-06-02,034020,두산에너빌리티,45350
2025-06-09,034020,두산에너빌리티,54200
2025-06-16,034020,두산에너빌리티,60300
2025-06-23,034020,두산에너빌리티,66300
2025-06-30,034020,두산에너빌리티,59700
2025-10-10,034020,두산에너빌리티,75000
2025-10-13,034020,두산에너빌리티,79600
2025-10-27,034020,두산에너빌리티,88800
2026-01-19,034020,두산에너빌리티,93800
2026-02-09,034020,두산에너빌리티,97100
2026-02-19,034020,두산에너빌리티,103900
2026-02-23,034020,두산에너빌리티,106200
2026-03-16,034020,두산에너빌리티,109600
2026-04-13,034020,두산에너빌리티,109200
2026-04-20,034020,두산에너빌리티,127300
2026-04-27,034020,두산에너빌리티,127100
2026-05-04,034020,두산에너빌리티,130200
2017-05-29,034220,LG디스플레이,30779
2017-06-05,034220,LG디스플레이,33922
2017-06-12,034220,LG디스플레이,34569
2017-07-03,034220,LG디스플레이,33737
2020-12-14,034220,LG디스플레이,16591
2020-12-21,034220,LG디스플레이,16499
2021-01-11,034220,LG디스플레이,19457
2021-01-18,034220,LG디스플레이,21767
2021-01-25,034220,LG디스플레이,20104
2021-04-05,034220,LG디스플레이,23477
2021-04-19,034220,LG디스플레이,25002
2021-04-26,034220,LG디스플레이,22460
2025-08-11,034220,LG디스플레이,11710
2025-09-15,034220,LG디스플레이,13070
2026-02-23,034220,LG디스플레이,14340
2026-05-11,034220,LG디스플레이,14100
2017-05-29,034730,SK,287500
2020-06-08,034730,SK,279000
2020-06-15,034730,SK,293000
2021-01-18,034730,SK,328000
2021-01-25,034730,SK,311000
2024-01-29,034730,SK,196800
2025-05-26,034730,SK,162400
2025-06-09,034730,SK,190400
2025-06-16,034730,SK,197900
2025-06-23,034730,SK,197400
2025-06-30,034730,SK,193800
2025-10-27,034730,SK,249000
2025-11-03,034730,SK,246000
2025-11-10,034730,SK,258500
2026-01-05,034730,SK,282500
2026-01-12,034730,SK,299500
2026-01-26,034730,SK,329500
2026-02-02,034730,SK,318000
2026-02-09,034730,SK,351500
2026-02-23,034730,SK,403500
2026-05-04,034730,SK,546000
2026-05-18,034730,SK,639000
2016-05-30,035420,NAVER,141612
2016-06-20,035420,NAVER,148022
2019-11-11,035420,NAVER,173500
2019-11-18,035420,NAVER,167500
2020-04-20,035420,NAVER,192500
2020-05-04,035420,NAVER,214000
2020-05-11,035420,NAVER,213000
2020-05-18,035420,NAVER,230500
2020-05-25,035420,NAVER,226000
2020-06-08,035420,NAVER,242000
2020-06-15,035420,NAVER,249500
2020-06-22,035420,NAVER,269000
2020-07-06,035420,NAVER,299000
2020-08-03,035420,NAVER,314000
2020-08-24,035420,NAVER,333000
2021-01-18,035420,NAVER,343500
2021-01-25,035420,NAVER,343000
2021-02-01,035420,NAVER,362500
2021-02-15,035420,NAVER,398000
2021-02-22,035420,NAVER,375000
2021-03-15,035420,NAVER,402000
2021-06-21,035420,NAVER,410000
2021-07-12,035420,NAVER,447000
2021-07-26,035420,NAVER,433500
2023-08-07,035420,NAVER,222000
2025-02-03,035420,NAVER,225500
2025-06-16,035420,NAVER,271500
2025-06-23,035420,NAVER,257000
2024-12-23,035510,신세계 I&C,15180
2025-01-06,035510,신세계 I&C,16710
2017-07-31,035720,카카오,22177
2017-09-04,035720,카카오,25991
2017-09-11,035720,카카오,27195
2017-09-18,035720,카카오,27797
2017-10-10,035720,카카오,30607
2019-05-13,035720,카카오,24987
2019-11-04,035720,카카오,30506
2020-01-06,035720,카카오,33116
2020-02-10,035720,카카오,36126
2020-02-17,035720,카카오,38033
2020-05-04,035720,카카오,41344
2020-05-11,035720,카카오,44455
2020-05-18,035720,카카오,49573
2020-05-25,035720,카카오,52884
2020-06-22,035720,카카오,55092
2020-06-29,035720,카카오,59006
2020-07-06,035720,카카오,71349
2020-08-03,035720,카카오,70847
2020-08-18,035720,카카오,74259
2020-08-24,035720,카카오,81384
2020-08-31,035720,카카오,80681
2021-01-04,035720,카카오,87104
2021-01-11,035720,카카오,87806
2021-01-18,035720,카카오,92924
2021-01-25,035720,카카오,88509
2021-02-08,035720,카카오,98243
2021-02-15,035720,카카오,101153
2021-04-05,035720,카카오,111991
2021-04-12,035720,카카오,119000
2021-06-07,035720,카카오,135500
2021-06-14,035720,카카오,155000
2021-06-21,035720,카카오,154500
2025-06-09,035720,카카오,50800
2025-06-16,035720,카카오,66000
2025-06-23,035720,카카오,60800
2021-09-27,036460,한국가스공사,47650
2024-06-03,036460,한국가스공사,38200
2024-06-10,036460,한국가스공사,51800
2024-06-17,036460,한국가스공사,61900
2017-04-10,036570,NC,357500
2017-05-15,036570,NC,379500
2017-05-22,036570,NC,376500
2017-06-12,036570,NC,407500
2017-09-04,036570,NC,453500
2017-09-11,036570,NC,468000
2017-12-11,036570,NC,482000
2020-05-11,036570,NC,745000
2020-06-15,036570,NC,857000
2020-06-29,036570,NC,944000
2020-07-06,036570,NC,944000
2021-01-04,036570,NC,995000
2021-01-11,036570,NC,935000
2021-02-01,036570,NC,976000
2021-02-08,036570,NC,1027000
2020-06-29,037270,YG PLUS,3900
2020-08-24,037270,YG PLUS,5500
2020-09-07,037270,YG PLUS,6650
2021-01-25,037270,YG PLUS,6080
2021-11-08,037270,YG PLUS,8630
2021-11-15,037270,YG PLUS,9160
2024-10-21,037270,YG PLUS,6070
2024-10-28,037270,YG PLUS,5490
2025-07-21,037270,YG PLUS,8440
2021-06-07,037560,LG헬로비전,7890
2021-06-14,037560,LG헬로비전,8340
2021-06-28,037560,LG헬로비전,9470
2024-01-15,037560,LG헬로비전,4460
2026-01-26,039490,키움증권,439000
2023-06-19,042660,한화오션,33448
2024-11-04,042660,한화오션,36200
2024-11-11,042660,한화오션,39100
2025-01-06,042660,한화오션,45000
2025-01-13,042660,한화오션,50700
2025-01-20,042660,한화오션,56700
2025-02-03,042660,한화오션,61900
2025-02-10,042660,한화오션,77900
2025-02-17,042660,한화오션,73000
2025-03-04,042660,한화오션,80400
2025-04-07,042660,한화오션,78100
2025-04-21,042660,한화오션,91500
2025-04-28,042660,한화오션,79000
2025-07-28,042660,한화오션,115600
2025-08-25,042660,한화오션,112500
2025-09-01,042660,한화오션,113000
2025-10-20,042660,한화오션,137600
2025-10-27,042660,한화오션,137600
2021-07-19,042700,한미반도체,20150
2023-03-20,042700,한미반도체,19940
2023-03-27,042700,한미반도체,20700
2023-05-15,042700,한미반도체,25950
2023-05-22,042700,한미반도체,27150
2023-06-12,042700,한미반도체,29100
2023-06-19,042700,한미반도체,30350
2023-07-10,042700,한미반도체,46800
2023-07-17,042700,한미반도체,45000
2023-07-24,042700,한미반도체,47150
2023-07-31,042700,한미반도체,46950
2023-08-14,042700,한미반도체,57800
2023-08-21,042700,한미반도체,54400
2023-11-06,042700,한미반도체,66300
2024-02-05,042700,한미반도체,78500
2024-02-13,042700,한미반도체,75400
2024-02-26,042700,한미반도체,84800
2024-03-04,042700,한미반도체,100100
2024-03-25,042700,한미반도체,133700
2024-04-01,042700,한미반도체,135700
2024-04-08,042700,한미반도체,145500
2024-05-27,042700,한미반도체,161700
2024-06-10,042700,한미반도체,179900
2025-10-13,042700,한미반도체,139500
2025-10-20,042700,한미반도체,149800
2026-01-05,042700,한미반도체,174200
2026-02-09,042700,한미반도체,201500
2026-02-23,042700,한미반도체,316000
2026-03-03,042700,한미반도체,319500
2026-04-27,042700,한미반도체,370000
2026-05-04,042700,한미반도체,390000
2026-05-11,042700,한미반도체,341000
2021-01-04,047040,대우건설,5900
2021-05-31,047040,대우건설,8890
2026-01-19,047040,대우건설,5190
2026-02-09,047040,대우건설,7300
2026-02-23,047040,대우건설,10140
2026-03-09,047040,대우건설,12320
2026-03-16,047040,대우건설,19110
2026-03-23,047040,대우건설,17260
2026-03-30,047040,대우건설,16810
2026-04-06,047040,대우건설,24300
2026-04-13,047040,대우건설,28700
2026-04-20,047040,대우건설,32800
2026-04-27,047040,대우건설,35000
2021-02-01,047050,포스코인터내셔널,22050
2021-02-15,047050,포스코인터내셔널,23600
2023-04-17,047050,포스코인터내셔널,27950
2023-06-05,047050,포스코인터내셔널,36750
2023-06-26,047050,포스코인터내셔널,39850
2023-07-03,047050,포스코인터내셔널,45050
2023-07-10,047050,포스코인터내셔널,48450
2023-07-17,047050,포스코인터내셔널,50800
2023-07-24,047050,포스코인터내셔널,80000
2026-01-19,047050,포스코인터내셔널,63100
2026-03-09,047050,포스코인터내셔널,73100
2026-03-30,047050,포스코인터내셔널,84300
2026-04-27,047050,포스코인터내셔널,86700
2020-05-25,047400,유니온머티리얼,4125
2020-07-20,047400,유니온머티리얼,5330
2020-07-27,047400,유니온머티리얼,5080
2023-04-24,047400,유니온머티리얼,4255
2023-05-02,047400,유니온머티리얼,6570
2021-02-01,047810,한국항공우주,39300
2022-06-13,047810,한국항공우주,54300
2022-08-08,047810,한국항공우주,55500
2022-08-29,047810,한국항공우주,60600
2022-09-05,047810,한국항공우주,55500
2024-11-11,047810,한국항공우주,65900
2025-03-04,047810,한국항공우주,79700
2025-03-10,047810,한국항공우주,85700
2025-03-17,047810,한국항공우주,84700
2025-06-09,047810,한국항공우주,100300
2025-06-16,047810,한국항공우주,94800
2025-09-08,047810,한국항공우주,99400
2025-09-15,047810,한국항공우주,109400
2025-12-08,047810,한국항공우주,115600
2026-01-05,047810,한국항공우주,150000
2026-01-12,047810,한국항공우주,157300
2026-01-19,047810,한국항공우주,163700
2026-01-26,047810,한국항공우주,167100
2026-02-09,047810,한국항공우주,177100
2026-02-23,047810,한국항공우주,192600
2026-03-03,047810,한국항공우주,180700
2025-06-16,051600,한전KPS,57600
2025-06-23,051600,한전KPS,59400
2015-04-20,051900,LG생활건강,897000
2017-07-10,051910,LG화학,318500
2017-07-17,051910,LG화학,329000
2017-09-11,051910,LG화학,401000
2017-10-30,051910,LG화학,414000
2020-02-10,051910,LG화학,413500
2020-02-17,051910,LG화학,407000
2020-06-01,051910,LG화학,434000
2020-06-08,051910,LG화학,462000
2020-06-15,051910,LG화학,512000
2020-06-22,051910,LG화학,501000
2020-07-06,051910,LG화학,529000
2020-07-27,051910,LG화학,568000
2020-08-03,051910,LG화학,746000
2020-08-10,051910,LG화학,700000
2020-08-24,051910,LG화학,759000
2020-11-23,051910,LG화학,810000
2020-11-30,051910,LG화학,846000
2021-01-04,051910,LG화학,999000
2021-01-11,051910,LG화학,979000
2023-04-10,051910,LG화학,802000
2025-10-13,051910,LG화학,331500
2025-10-20,051910,LG화학,400000
2025-10-27,051910,LG화학,397500
2025-11-10,051910,LG화학,406500
2026-05-04,051910,LG화학,429500
2021-05-24,052690,한전기술,58300
2021-10-25,052690,한전기술,70900
2021-11-01,052690,한전기술,89900
2021-11-08,052690,한전기술,100500
2021-11-15,052690,한전기술,99600
2024-07-15,052690,한전기술,73400
2025-06-09,052690,한전기술,100700
2025-06-16,052690,한전기술,110100
2025-06-23,052690,한전기술,104400
2026-01-12,052690,한전기술,125400
2026-01-19,052690,한전기술,139100
2026-01-26,052690,한전기술,130200
2026-02-19,052690,한전기술,164200
2026-02-23,052690,한전기술,174700
2026-04-13,052690,한전기술,185400
2022-08-29,053690,한미글로벌,22000
2022-10-04,053690,한미글로벌,33100
2022-10-24,053690,한미글로벌,34900
2022-10-31,053690,한미글로벌,44550
2022-11-07,053690,한미글로벌,45050
2021-02-22,058430,포스코스틸리온,3275
2021-04-19,058430,포스코스틸리온,4740
2021-04-26,058430,포스코스틸리온,6180
2021-05-10,058430,포스코스틸리온,6860
2023-04-17,058430,포스코스틸리온,6140
2023-07-24,058430,포스코스틸리온,7070
2022-05-23,058730,다스코,7770
2025-10-13,062040,산일전기,132000
2025-10-20,062040,산일전기,144700
2025-10-27,062040,산일전기,156700
2025-11-03,062040,산일전기,143500
2026-02-23,062040,산일전기,166300
2026-04-13,062040,산일전기,198600
2026-04-20,062040,산일전기,226000
2026-04-27,062040,산일전기,263500
2026-05-04,062040,산일전기,330000
2020-08-03,063160,종근당바이오,59000
2020-11-30,063160,종근당바이오,70100
2020-12-07,063160,종근당바이오,79000
2020-12-14,063160,종근당바이오,102000
2018-04-30,064350,현대로템,31800
2018-05-08,064350,현대로템,34350
2018-05-14,064350,현대로템,36800
2018-05-28,064350,현대로템,40250
2018-06-04,064350,현대로템,36600
2021-01-04,064350,현대로템,22350
2021-06-07,064350,현대로템,25000
2021-06-14,064350,현대로템,24950
2022-08-22,064350,현대로템,30550
2023-04-17,064350,현대로템,33200
2023-04-24,064350,현대로템,32900
2023-06-19,064350,현대로템,36900
2024-04-08,064350,현대로템,41600
2024-07-15,064350,현대로템,41550
2024-07-22,064350,현대로템,47750
2024-07-29,064350,현대로템,48550
2024-08-12,064350,현대로템,54400
2024-08-19,064350,현대로템,53900
2024-10-07,064350,현대로템,61500
2024-10-14,064350,현대로템,65000
2024-11-18,064350,현대로템,64800
2025-02-03,064350,현대로템,79600
2025-02-10,064350,현대로템,82900
2025-02-17,064350,현대로템,91000
2025-03-10,064350,현대로템,101600
2025-03-17,064350,현대로템,111500
2025-03-24,064350,현대로템,102100
2025-04-14,064350,현대로템,115200
2025-04-21,064350,현대로템,113200
2025-05-07,064350,현대로템,125800
2025-05-26,064350,현대로템,146500
2025-06-02,064350,현대로템,155000
2025-06-09,064350,현대로템,187500
2025-06-16,064350,현대로템,211500
2025-09-15,064350,현대로템,228000
2025-09-22,064350,현대로템,211500
2025-10-20,064350,현대로템,237500
2026-03-03,064350,현대로템,230000
2026-04-27,064350,현대로템,269500
2017-03-20,066570,LG전자,72200
2017-05-08,066570,LG전자,81200
2017-09-11,066570,LG전자,89500
2017-09-18,066570,LG전자,87400
2017-10-16,066570,LG전자,95300
2017-10-23,066570,LG전자,92800
2017-12-11,066570,LG전자,105500
2018-01-08,066570,LG전자,109500
2020-07-13,066570,LG전자,75700
2020-08-10,066570,LG전자,88700
2020-08-18,066570,LG전자,90300
2020-08-24,066570,LG전자,85900
2020-09-07,066570,LG전자,92400
2020-10-05,066570,LG전자,93300
2020-12-21,066570,LG전자,112000
2020-12-28,066570,LG전자,135000
2021-01-04,066570,LG전자,147500
2021-01-18,066570,LG전자,177500
2023-05-30,066570,LG전자,123100
2023-06-05,066570,LG전자,126200
2023-07-03,066570,LG전자,123000
2024-07-01,066570,LG전자,110800
2025-11-10,066570,LG전자,90600
2025-12-01,066570,LG전자,99400
2026-01-12,066570,LG전자,98700
2026-01-19,066570,LG전자,106200
2026-02-09,066570,LG전자,117900
2026-02-23,066570,LG전자,145700
2026-05-04,066570,LG전자,154100
2026-05-11,066570,LG전자,238500
2020-12-14,066970,엘앤에프,65883
2021-01-11,066970,엘앤에프,79637
2021-02-01,066970,엘앤에프,79926
2021-07-12,066970,엘앤에프,117000
2021-07-19,066970,엘앤에프,111700
2021-08-09,066970,엘앤에프,129800
2021-09-13,066970,엘앤에프,150800
2021-09-23,066970,엘앤에프,190400
2021-10-12,066970,엘앤에프,206400
2021-10-18,066970,엘앤에프,194900
2021-11-15,066970,엘앤에프,248000
2022-05-16,066970,엘앤에프,273400
2022-05-23,066970,엘앤에프,243800
2023-02-27,066970,엘앤에프,258500
2023-03-27,066970,엘앤에프,313500
2023-04-03,066970,엘앤에프,316500
2025-10-20,066970,엘앤에프,132300
2025-10-27,066970,엘앤에프,123100
2026-03-23,066970,엘앤에프,152900
2026-03-30,066970,엘앤에프,165500
2026-04-06,066970,엘앤에프,188500
2026-04-20,066970,엘앤에프,198300
2026-04-27,066970,엘앤에프,199500
2026-05-04,066970,엘앤에프,197900
2016-01-04,068270,셀트리온,72279
2016-01-11,068270,셀트리온,74301
2016-01-18,068270,셀트리온,84637
2016-02-01,068270,셀트리온,89431
2016-02-11,068270,셀트리온,74900
2017-06-19,068270,셀트리온,89042
2017-09-11,068270,셀트리온,100359
2017-09-18,068270,셀트리온,112855
2017-10-10,068270,셀트리온,133053
2017-10-16,068270,셀트리온,139890
2017-11-13,068270,셀트리온,171955
2017-11-20,068270,셀트리온,168890
2017-12-26,068270,셀트리온,177212
2018-01-02,068270,셀트리온,213920
2018-01-08,068270,셀트리온,273712
2018-03-05,068270,셀트리온,261289
2020-03-30,068270,셀트리온,167404
2020-06-01,068270,셀트리온,219077
2020-06-08,068270,셀트리온,254095
2020-06-22,068270,셀트리온,266906
2020-07-06,068270,셀트리온,277155
2020-07-20,068270,셀트리온,272458
2020-11-23,068270,셀트리온,285269
2020-11-30,068270,셀트리온,324558
2020-12-07,068270,셀트리온,308330
2023-12-11,068270,셀트리온,156492
2023-12-18,068270,셀트리온,170660
2024-01-02,068270,셀트리온,197340
2025-11-10,068270,셀트리온,196300
2025-12-29,068270,셀트리온,202500
2026-01-05,068270,셀트리온,217000
2026-01-12,068270,셀트리온,209500
2026-02-02,068270,셀트리온,221000
2026-02-09,068270,셀트리온,238500
2019-12-09,068290,삼성출판사,26950
2021-02-15,068290,삼성출판사,32750
2021-03-02,068290,삼성출판사,41300
2021-03-08,068290,삼성출판사,46000
2021-03-15,068290,삼성출판사,47850
2021-04-05,068290,삼성출판사,53000
2021-08-23,069260,TKG휴켐스,26400
2020-12-14,069620,대웅제약,212000
2020-12-21,069620,대웅제약,157000
2017-01-16,069730,DSR제강,13750
2017-03-06,069730,DSR제강,15700
2020-09-07,071050,한국금융지주,78400
2025-10-20,071050,한국금융지주,173700
2026-02-09,071050,한국금융지주,261000
2022-04-18,071090,하이스틸,7050
2021-05-03,071970,HD현대마린엔진,9320
2026-04-20,071970,HD현대마린엔진,115400
2025-09-15,072710,농심홀딩스,123900
2025-09-01,075580,세진중공업,19300
2025-09-08,075580,세진중공업,25350
2024-01-22,077500,유니퀘스트,9460
2025-08-18,077970,STX엔진,34450
2025-08-25,077970,STX엔진,43300
2025-09-01,077970,STX엔진,45750
2026-04-20,077970,STX엔진,57300
2026-04-27,077970,STX엔진,61800
2021-11-15,079550,LIG디펜스앤에어로스페이스,65000
2023-12-11,079550,LIG디펜스앤에어로스페이스,130100
2023-12-18,079550,LIG디펜스앤에어로스페이스,135700
2024-03-04,079550,LIG디펜스앤에어로스페이스,183300
2024-06-17,079550,LIG디펜스앤에어로스페이스,206500
2024-07-15,079550,LIG디펜스앤에어로스페이스,232000
2025-02-10,079550,LIG디펜스앤에어로스페이스,284000
2025-02-17,079550,LIG디펜스앤에어로스페이스,312500
2025-03-04,079550,LIG디펜스앤에어로스페이스,319000
2025-05-07,079550,LIG디펜스앤에어로스페이스,401500
2025-06-09,079550,LIG디펜스앤에어로스페이스,521000
2025-06-16,079550,LIG디펜스앤에어로스페이스,606000
2025-06-23,079550,LIG디펜스앤에어로스페이스,546000
2026-03-03,079550,LIG디펜스앤에어로스페이스,824000
2026-03-09,079550,LIG디펜스앤에어로스페이스,712000
2026-04-06,079550,LIG디펜스앤에어로스페이스,921000
2026-04-13,079550,LIG디펜스앤에어로스페이스,876000
2026-04-20,079550,LIG디펜스앤에어로스페이스,986000
2026-02-02,079900,전진건설로봇,55800
2026-04-06,079900,전진건설로봇,69500
2023-08-21,079980,휴비스,8230
2019-01-21,081000,일진다이아,42179
2025-01-13,082740,한화엔진,24300
2025-02-10,082740,한화엔진,24350
2025-07-21,082740,한화엔진,35050
2025-07-28,082740,한화엔진,34600
2025-08-25,082740,한화엔진,46850
2025-09-29,082740,한화엔진,48800
2025-10-27,082740,한화엔진,49400
2026-01-12,082740,한화엔진,52900
2026-04-20,082740,한화엔진,75500
2026-04-27,082740,한화엔진,88300
2020-12-14,083420,그린케미칼,10300
2021-01-04,083420,그린케미칼,14900
2025-12-15,084670,동양고속,94700
2024-01-08,084680,이월드,2610
2023-11-27,084690,대상홀딩스,9710
2023-12-04,084690,대상홀딩스,13300
2025-04-07,084690,대상홀딩스,13830
2026-02-23,085620,미래에셋생명,13320
2026-03-16,085620,미래에셋생명,17030
2018-03-26,086280,현대글로비스,84534
2020-10-12,086280,현대글로비스,92287
2020-10-19,086280,현대글로비스,94288
2021-01-04,086280,현대글로비스,100540
2021-01-18,086280,현대글로비스,105542
2021-01-25,086280,현대글로비스,95038
2024-07-01,086280,현대글로비스,122799
2026-01-05,086280,현대글로비스,227500
2026-01-12,086280,현대글로비스,259000
2026-01-19,086280,현대글로비스,253000
2021-01-04,086790,하나금융지주,37700
2021-01-11,086790,하나금융지주,38150
2024-01-29,086790,하나금융지주,55900
2024-02-05,086790,하나금융지주,56600
2024-02-19,086790,하나금융지주,58900
2024-03-11,086790,하나금융지주,62100
2025-06-09,086790,하나금융지주,78300
2025-06-30,086790,하나금융지주,85700
2025-07-07,086790,하나금융지주,93200
2025-11-10,086790,하나금융지주,94200
2026-02-02,086790,하나금융지주,115500
2026-02-09,086790,하나금융지주,128500
2026-02-23,086790,하나금융지주,121800
2021-01-04,088350,한화생명,3390
2021-05-10,088350,한화생명,3950
2026-02-09,088350,한화생명,4830
2026-02-19,088350,한화생명,6600
2026-02-23,088350,한화생명,4955
2015-05-18,090430,아모레퍼시픽,406000
2015-06-29,090430,아모레퍼시픽,444000
2021-01-11,090430,아모레퍼시픽,220500
2026-02-09,090430,아모레퍼시픽,160300
2020-07-13,090460,비에이치,23600
2024-10-07,091810,트리니티항공,3311
2025-01-20,091810,트리니티항공,3916
2025-12-01,092200,디아이씨,11170
2020-10-12,092220,KEC,9815
2020-10-19,092220,KEC,8861
2020-11-23,092220,KEC,13001
2020-11-30,092220,KEC,14187
2021-10-18,092220,KEC,15583
2021-10-25,092220,KEC,17211
2021-11-15,092220,KEC,18978
2021-11-22,092220,KEC,17373
2025-03-04,092790,넥스틸,16000
2026-04-06,092790,넥스틸,16330
2026-04-13,092790,넥스틸,15960
2026-04-27,092790,넥스틸,19980
2019-07-15,093370,후성,10450
2020-08-31,093370,후성,11817
2020-09-07,093370,후성,10987
2021-09-06,093370,후성,18311
2021-09-27,093370,후성,20020
2021-10-05,093370,후성,20020
2021-11-08,093370,후성,24317
2021-11-15,093370,후성,23243
2022-05-16,093370,후성,25343
2022-05-23,093370,후성,22657
2025-10-27,093370,후성,8900
2026-04-06,093370,후성,10570
2026-04-13,093370,후성,13630
2026-04-20,093370,후성,13020
2021-04-05,095720,웅진씽크빅,9388
2020-08-03,096770,SK이노베이션,181056
2020-08-10,096770,SK이노베이션,169248
2021-01-04,096770,SK이노베이션,278472
2021-01-11,096770,SK이노베이션,258300
2021-02-01,096770,SK이노베이션,299136
2023-07-24,096770,SK이노베이션,186468
2026-02-23,096770,SK이노베이션,129000
2026-03-03,096770,SK이노베이션,123700
2025-08-04,097230,HJ중공업,14010
2025-08-25,097230,HJ중공업,19030
2025-09-01,097230,HJ중공업,27600
2025-09-08,097230,HJ중공업,31500
2021-01-11,097520,엠씨넥스,52000
2025-09-01,100090,SK오션플랜트,25600
2025-09-08,100090,SK오션플랜트,30300
2025-09-15,100090,SK오션플랜트,25450
2026-03-30,100090,SK오션플랜트,29750
2021-05-17,102460,이연제약,33600
2021-06-07,102460,이연제약,44700
2021-06-21,102460,이연제약,46850
2021-06-28,102460,이연제약,58300
2021-07-05,102460,이연제약,71500
2025-06-09,103140,풍산,105100
2025-06-16,103140,풍산,128000
2025-06-23,103140,풍산,136800
2025-07-14,103140,풍산,160300
2025-07-28,103140,풍산,133300
2024-03-18,103590,일진전기,19100
2024-05-13,103590,일진전기,24550
2024-05-27,103590,일진전기,27350
2025-06-30,103590,일진전기,36050
2025-10-20,103590,일진전기,50900
2025-10-27,103590,일진전기,57600
2025-11-03,103590,일진전기,61400
2026-02-23,103590,일진전기,88900
2026-04-20,103590,일진전기,98700
2026-04-27,103590,일진전기,122000
2026-05-04,103590,일진전기,143500
2017-07-03,105560,KB금융,56700
2021-03-08,105560,KB금융,50400
2022-01-10,105560,KB금융,62200
2022-02-07,105560,KB금융,65800
2024-01-29,105560,KB금융,66300
2024-02-05,105560,KB금융,67600
2024-02-13,105560,KB금융,67700
2024-03-04,105560,KB금융,70900
2024-03-11,105560,KB금융,76200
2024-05-13,105560,KB금융,80100
2024-07-01,105560,KB금융,88200
2024-07-22,105560,KB금융,87900
2024-07-29,105560,KB금융,83200
2024-10-14,105560,KB금융,94400
2024-10-21,105560,KB금융,101000
2025-05-26,105560,KB금융,103800
2025-06-02,105560,KB금융,107000
2025-06-09,105560,KB금융,105300
2025-06-30,105560,KB금융,112200
2025-07-07,105560,KB금융,117200
2025-07-21,105560,KB금융,118200
2025-11-03,105560,KB금융,123900
2025-11-10,105560,KB금융,129500
2026-01-26,105560,KB금융,135600
2026-02-02,105560,KB금융,149200
2026-02-09,105560,KB금융,168200
2022-05-09,105840,우진,13650
2025-09-22,105840,우진,15650
2026-01-19,105840,우진,24700
2026-01-26,105840,우진,25450
2021-12-06,108320,LX세미콘,143500
2026-03-16,112610,씨에스윈드,65900
2026-03-30,112610,씨에스윈드,75800
2021-09-27,117580,대성에너지,10600
2022-02-21,117580,대성에너지,16350
2023-10-16,117580,대성에너지,11070
2026-03-03,117580,대성에너지,11870
2020-08-24,118000,메타케어,51183
2021-02-01,120110,코오롱인더,53100
2020-10-19,122260,KIWOOM 통안채1년,91247
2020-10-26,122260,KIWOOM 통안채1년,91247
2021-05-24,122260,KIWOOM 통안채1년,91656
2020-01-13,123690,한국화장품,16850
2025-12-08,128820,대성산업,8100
2026-03-03,128820,대성산업,8430
2015-04-20,128940,한미약품,275781
2015-06-08,128940,한미약품,380054
2015-06-29,128940,한미약품,418704
2015-07-06,128940,한미약품,450912
2015-07-13,128940,한미약품,436418
2015-11-09,128940,한미약품,615978
2020-08-03,128940,한미약품,328013
2021-01-25,128940,한미약품,361973
2025-09-22,128940,한미약품,377500
2025-11-10,128940,한미약품,467000
2026-01-26,128940,한미약품,480500
2026-02-02,128940,한미약품,555000
2026-02-09,128940,한미약품,604000
2026-02-23,128940,한미약품,591000
2021-06-07,130660,한전산업,8420
2021-06-14,130660,한전산업,10600
2021-06-21,130660,한전산업,11800
2021-07-05,130660,한전산업,17100
2024-05-27,130660,한전산업,10950
2024-06-10,130660,한전산업,13400
2024-07-08,130660,한전산업,14380
2024-07-15,130660,한전산업,16250
2026-02-02,130660,한전산업,16830
2026-02-09,130660,한전산업,21400
2026-02-19,130660,한전산업,25550
2021-02-15,130730,KIWOOM 단기자금,89724
2021-04-12,130730,KIWOOM 단기자금,89813
2021-05-31,130730,KIWOOM 단기자금,89884
2021-01-04,139480,이마트,179000
2021-01-11,139480,이마트,174500
2026-02-02,139480,이마트,100000
2026-02-09,139480,이마트,111200
2025-10-20,148020,RISE 200,55105
2025-10-27,148020,RISE 200,58114
2025-11-03,148020,RISE 200,55941
2026-01-05,148020,RISE 200,67253
2026-01-12,148020,RISE 200,70860
2026-01-19,148020,RISE 200,73103
2026-01-26,148020,RISE 200,77386
2026-02-02,148020,RISE 200,75373
2026-02-09,148020,RISE 200,82079
2026-02-23,148020,RISE 200,94463
2026-04-20,148020,RISE 200,98316
2026-04-27,148020,RISE 200,100790
2026-05-04,148020,RISE 200,116605
2026-05-11,148020,RISE 200,117645
2023-04-10,161000,애경케미칼,15260
2023-04-17,161000,애경케미칼,18210
2023-05-02,161000,애경케미칼,18170
2023-05-08,161000,애경케미칼,20500
2023-06-12,161000,애경케미칼,23500
2023-06-19,161000,애경케미칼,24700
2026-03-30,161000,애경케미칼,14040
2026-04-20,161000,애경케미칼,16280
2026-02-23,161510,PLUS 고배당주,28665
2018-11-19,180640,한진칼,29000
2019-04-08,180640,한진칼,44100
2019-04-15,180640,한진칼,38000
2019-12-23,180640,한진칼,39800
2020-02-17,180640,한진칼,50800
2020-02-24,180640,한진칼,67200
2020-03-02,180640,한진칼,70700
2020-04-13,180640,한진칼,109500
2020-04-20,180640,한진칼,93000
2025-05-12,180640,한진칼,122200
2016-01-04,185750,종근당,106265
2020-08-03,185750,종근당,141461
